client_index,score_gnn,score_contagion,score_final_m2,label_reel,alerte
14016,0.86,35.8,11.34,0,VERT
14017,24.62,73.7,39.34,0,ORANGE
14018,6.11,49.98,19.27,0,VERT
14019,2.92,3.51,3.1,0,VERT
14020,1.8,36.5,12.21,0,VERT
14021,34.24,26.55,31.93,0,ORANGE
14022,0.36,37.48,11.49,0,VERT
14023,99.28,9.51,72.35,1,ROUGE
14024,7.23,38.54,16.62,0,VERT
14025,27.67,3.59,20.45,0,VERT
14026,43.98,41.18,43.14,0,ORANGE
14027,12.01,11.55,11.87,0,VERT
14028,2.47,13.71,5.84,0,VERT
14029,78.21,12.66,58.54,0,ORANGE
14030,7.36,21.77,11.68,0,VERT
14031,26.21,41.61,30.83,0,ORANGE
14032,20.19,5.12,15.67,0,VERT
14033,12.43,21.63,15.19,0,VERT
14034,3.24,6.41,4.19,0,VERT
14035,24.06,10.08,19.87,0,VERT
14036,96.0,46.4,81.12,1,ROUGE
14037,9.68,7.28,8.96,0,VERT
14038,99.64,51.37,85.16,1,ROUGE
14039,99.73,37.28,81.0,1,ROUGE
14040,1.95,30.38,10.48,0,VERT
14041,88.65,51.04,77.37,1,ROUGE
14042,25.79,0.91,18.33,0,VERT
14043,7.01,6.34,6.81,0,VERT
14044,0.13,51.08,15.41,0,VERT
14045,0.7,52.97,16.38,0,VERT
14046,1.41,34.1,11.22,0,VERT
14047,99.82,28.58,78.45,1,ROUGE
14048,0.4,14.42,4.61,0,VERT
14049,9.49,15.35,11.25,0,VERT
14050,99.65,65.61,89.44,1,ROUGE
14051,0.18,99.82,30.07,0,ORANGE
14052,12.56,46.29,22.68,0,VERT
14053,2.33,33.47,11.67,0,VERT
14054,29.1,5.81,22.11,0,VERT
14055,0.09,67.16,20.21,0,VERT
14056,10.87,1.94,8.19,0,VERT
14057,97.48,39.74,80.16,1,ROUGE
14058,1.53,13.91,5.25,0,VERT
14059,99.74,31.79,79.35,1,ROUGE
14060,18.68,28.63,21.66,0,VERT
14061,0.85,21.01,6.9,0,VERT
14062,3.91,7.22,4.9,0,VERT
14063,99.64,35.25,80.32,1,ROUGE
14064,4.83,15.45,8.02,0,VERT
14065,1.35,8.84,3.6,0,VERT
14066,0.72,34.97,10.99,0,VERT
14067,0.42,4.07,1.52,0,VERT
14068,2.39,50.04,16.69,0,VERT
14069,0.78,13.45,4.58,0,VERT
14070,1.42,13.35,5.0,0,VERT
14071,0.02,2.12,0.65,0,VERT
14072,99.65,20.96,76.04,1,ROUGE
14073,7.6,18.99,11.02,0,VERT
14074,0.69,36.17,11.34,0,VERT
14075,40.9,2.8,29.47,0,VERT
14076,1.01,44.66,14.1,0,VERT
14077,99.8,31.13,79.2,1,ROUGE
14078,99.57,2.33,70.4,1,ROUGE
14079,0.0,2.75,0.83,0,VERT
14080,99.73,27.95,78.2,1,ROUGE
14081,68.76,61.11,66.47,0,ORANGE
14082,0.4,45.26,13.86,0,VERT
14083,99.54,49.18,84.43,1,ROUGE
14084,7.24,32.86,14.93,0,VERT
14085,41.18,15.07,33.35,0,ORANGE
14086,35.69,35.72,35.7,0,ORANGE
14087,0.26,20.3,6.27,0,VERT
14088,99.88,75.36,92.52,1,ROUGE
14089,0.25,3.48,1.22,0,VERT
14090,0.5,6.82,2.4,0,VERT
14091,23.32,1.01,16.63,0,VERT
14092,0.52,0.86,0.62,0,VERT
14093,1.3,49.42,15.74,0,VERT
14094,3.2,8.57,4.81,0,VERT
14095,99.7,78.96,93.48,1,ROUGE
14096,0.76,36.43,11.46,0,VERT
14097,2.71,79.44,25.73,0,VERT
14098,0.23,25.69,7.87,0,VERT
14099,44.94,34.59,41.83,1,ORANGE
14100,0.46,33.58,10.4,0,VERT
14101,0.06,15.24,4.61,0,VERT
14102,99.99,4.66,71.39,1,ROUGE
14103,7.61,23.16,12.28,0,VERT
14104,1.2,3.06,1.76,0,VERT
14105,0.15,47.22,14.27,0,VERT
14106,99.5,33.29,79.64,1,ROUGE
14107,58.3,2.66,41.61,0,ORANGE
14108,13.61,4.76,10.95,0,VERT
14109,30.75,7.74,23.85,0,VERT
14110,7.01,2.56,5.68,0,VERT
14111,17.71,0.88,12.66,0,VERT
14112,9.81,0.75,7.09,0,VERT
14113,28.17,1.62,20.2,0,VERT
14114,1.51,29.8,10.0,0,VERT
14115,28.39,21.85,26.43,0,VERT
14116,59.86,18.11,47.34,1,ORANGE
14117,0.48,27.27,8.52,0,VERT
14118,99.97,50.52,85.13,1,ROUGE
14119,3.44,3.0,3.31,0,VERT
14120,9.38,44.01,19.77,0,VERT
14121,0.05,36.31,10.93,0,VERT
14122,28.91,19.49,26.08,0,VERT
14123,0.39,0.61,0.45,0,VERT
14124,0.69,49.31,15.27,0,VERT
14125,99.89,56.95,87.01,1,ROUGE
14126,0.32,0.44,0.36,0,VERT
14127,1.27,26.1,8.72,0,VERT
14128,0.33,20.72,6.45,0,VERT
14129,0.13,2.93,0.97,0,VERT
14130,7.03,21.1,11.25,0,VERT
14131,0.16,99.83,30.06,0,ORANGE
14132,17.96,23.54,19.63,0,VERT
14133,8.85,49.43,21.02,0,VERT
14134,21.83,7.13,17.42,0,VERT
14135,0.48,6.11,2.17,0,VERT
14136,99.99,48.32,84.49,1,ROUGE
14137,0.49,26.41,8.27,0,VERT
14138,75.24,7.93,55.05,1,ORANGE
14139,28.86,16.05,25.02,0,VERT
14140,0.07,25.72,7.77,0,VERT
14141,0.57,1.87,0.96,0,VERT
14142,25.0,26.27,25.38,1,VERT
14143,3.4,1.11,2.71,0,VERT
14144,2.22,8.04,3.97,0,VERT
14145,0.16,1.83,0.66,0,VERT
14146,3.05,6.08,3.96,0,VERT
14147,0.11,35.85,10.83,0,VERT
14148,6.45,4.87,5.98,0,VERT
14149,1.25,9.53,3.73,0,VERT
14150,99.96,74.91,92.44,1,ROUGE
14151,3.62,36.6,13.51,0,VERT
14152,4.24,15.07,7.49,0,VERT
14153,7.3,14.8,9.55,0,VERT
14154,2.2,65.72,21.26,0,VERT
14155,0.98,2.78,1.52,0,VERT
14156,4.08,16.02,7.66,0,VERT
14157,24.94,11.06,20.78,0,VERT
14158,3.55,34.41,12.81,0,VERT
14159,0.26,0.74,0.4,0,VERT
14160,29.7,0.08,20.81,0,VERT
14161,99.9,58.11,87.36,1,ROUGE
14162,2.98,6.18,3.94,0,VERT
14163,1.57,1.88,1.66,0,VERT
14164,1.29,31.74,10.42,0,VERT
14165,94.09,25.81,73.6,1,ROUGE
14166,1.96,35.35,11.98,0,VERT
14167,9.01,21.53,12.77,0,VERT
14168,95.03,59.41,84.34,1,ROUGE
14169,99.63,48.64,84.33,1,ROUGE
14170,2.31,2.6,2.4,0,VERT
14171,99.48,99.83,99.59,1,ROUGE
14172,5.54,7.12,6.01,0,VERT
14173,99.7,27.45,78.02,1,ROUGE
14174,1.18,77.32,24.02,0,VERT
14175,7.66,57.76,22.69,0,VERT
14176,0.85,82.17,25.24,0,VERT
14177,6.93,23.58,11.93,0,VERT
14178,52.13,24.9,43.96,0,ORANGE
14179,7.55,31.38,14.7,0,VERT
14180,3.17,41.94,14.8,0,VERT
14181,1.24,22.08,7.49,0,VERT
14182,8.29,3.85,6.96,0,VERT
14183,41.59,0.57,29.28,0,VERT
14184,2.0,4.06,2.62,0,VERT
14185,99.99,50.73,85.21,1,ROUGE
14186,4.75,18.82,8.97,0,VERT
14187,19.02,18.29,18.8,0,VERT
14188,2.25,36.74,12.6,0,VERT
14189,27.72,27.98,27.8,0,VERT
14190,2.18,0.94,1.81,0,VERT
14191,0.54,1.48,0.82,0,VERT
14192,29.29,66.66,40.5,0,ORANGE
14193,94.65,38.94,77.94,1,ROUGE
14194,90.57,5.76,65.13,1,ORANGE
14195,99.89,94.65,98.32,1,ROUGE
14196,2.0,30.01,10.4,0,VERT
14197,0.31,19.75,6.14,0,VERT
14198,77.32,23.55,61.19,0,ORANGE
14199,4.65,68.22,23.72,0,VERT
14200,1.03,5.53,2.38,0,VERT
14201,14.36,4.47,11.39,0,VERT
14202,3.34,33.41,12.36,0,VERT
14203,0.24,1.86,0.73,0,VERT
14204,99.62,45.65,83.43,1,ROUGE
14205,99.94,29.55,78.82,1,ROUGE
14206,26.64,27.27,26.83,0,VERT
14207,0.78,59.19,18.3,0,VERT
14208,56.95,10.43,43.0,0,ORANGE
14209,99.79,39.65,81.75,1,ROUGE
14210,0.2,4.97,1.63,0,VERT
14211,1.68,2.26,1.86,0,VERT
14212,1.66,66.27,21.04,0,VERT
14213,0.29,20.6,6.38,0,VERT
14214,0.35,77.32,23.44,0,VERT
14215,4.9,6.67,5.43,0,VERT
14216,72.58,4.67,52.21,0,ORANGE
14217,0.18,0.5,0.27,0,VERT
14218,2.08,34.4,11.78,0,VERT
14219,99.86,50.28,84.99,1,ROUGE
14220,5.35,6.74,5.77,0,VERT
14221,11.01,15.82,12.45,0,VERT
14222,29.26,1.97,21.07,1,VERT
14223,0.88,1.73,1.14,0,VERT
14224,6.4,32.2,14.14,0,VERT
14225,99.75,25.83,77.57,1,ROUGE
14226,3.48,25.57,10.11,0,VERT
14227,0.13,25.42,7.72,0,VERT
14228,0.01,5.4,1.63,0,VERT
14229,0.9,5.83,2.38,0,VERT
14230,0.89,37.91,12.0,0,VERT
14231,14.02,0.47,9.96,0,VERT
14232,1.8,14.73,5.68,0,VERT
14233,0.64,50.35,15.55,0,VERT
14234,0.86,33.45,10.64,0,VERT
14235,3.12,32.28,11.87,0,VERT
14236,2.24,2.77,2.4,0,VERT
14237,99.85,20.45,76.03,1,ROUGE
14238,22.47,22.34,22.43,0,VERT
14239,1.26,14.64,5.27,0,VERT
14240,0.01,49.94,14.99,0,VERT
14241,21.83,1.52,15.74,0,VERT
14242,99.85,20.52,76.05,1,ROUGE
14243,0.04,40.45,12.16,0,VERT
14244,1.38,3.64,2.06,0,VERT
14245,1.68,41.24,13.55,0,VERT
14246,99.89,3.27,70.9,1,ROUGE
14247,6.6,3.64,5.71,0,VERT
14248,0.05,34.88,10.5,0,VERT
14249,52.77,48.64,51.53,0,ORANGE
14250,25.87,21.88,24.67,0,VERT
14251,0.79,4.4,1.87,0,VERT
14252,9.79,63.45,25.89,0,VERT
14253,99.9,0.09,69.96,1,ORANGE
14254,5.86,34.97,14.59,0,VERT
14255,1.6,30.22,10.18,0,VERT
14256,2.33,40.73,13.85,0,VERT
14257,99.22,25.98,77.25,1,ROUGE
14258,1.25,16.58,5.85,0,VERT
14259,2.88,19.01,7.72,0,VERT
14260,1.9,1.72,1.84,0,VERT
14261,2.25,26.87,9.64,0,VERT
14262,90.42,35.2,73.85,1,ROUGE
14263,22.58,40.04,27.82,0,VERT
14264,30.84,41.35,33.99,0,ORANGE
14265,3.15,49.12,16.94,0,VERT
14266,99.56,49.12,84.43,1,ROUGE
14267,6.74,2.99,5.61,0,VERT
14268,99.65,78.16,93.2,1,ROUGE
14269,35.74,20.24,31.09,0,ORANGE
14270,0.61,43.84,13.58,0,VERT
14271,27.35,1.41,19.57,1,VERT
14272,94.06,21.3,72.23,1,ROUGE
14273,0.56,36.95,11.48,0,VERT
14274,47.86,53.6,49.58,1,ORANGE
14275,5.15,7.49,5.85,0,VERT
14276,0.01,8.95,2.69,0,VERT
14277,70.03,0.25,49.09,0,ORANGE
14278,6.32,9.58,7.3,0,VERT
14279,1.78,11.1,4.58,0,VERT
14280,0.15,26.04,7.92,0,VERT
14281,1.52,9.15,3.81,0,VERT
14282,3.13,19.23,7.96,0,VERT
14283,0.54,99.82,30.33,0,ORANGE
14284,0.67,45.26,14.05,0,VERT
14285,3.01,10.4,5.23,0,VERT
14286,2.15,10.65,4.7,0,VERT
14287,6.45,8.89,7.18,0,VERT
14288,99.49,27.03,77.75,1,ROUGE
14289,8.68,28.23,14.54,0,VERT
14290,5.15,48.08,18.03,0,VERT
14291,5.01,27.76,11.84,0,VERT
14292,27.12,51.44,34.41,1,ORANGE
14293,1.64,23.17,8.1,0,VERT
14294,0.05,32.82,9.88,0,VERT
14295,24.61,22.12,23.86,0,VERT
14296,7.21,3.97,6.24,0,VERT
14297,5.69,43.45,17.02,0,VERT
14298,0.47,12.95,4.21,0,VERT
14299,5.06,45.89,17.31,0,VERT
14300,0.66,16.18,5.32,0,VERT
14301,96.65,28.49,76.2,1,ROUGE
14302,1.93,16.21,6.22,0,VERT
14303,1.41,17.84,6.34,0,VERT
14304,2.21,2.58,2.32,0,VERT
14305,8.68,21.35,12.48,0,VERT
14306,0.36,8.26,2.73,0,VERT
14307,68.65,24.14,55.3,1,ORANGE
14308,5.29,0.8,3.94,0,VERT
14309,99.51,34.04,79.87,1,ROUGE
14310,20.73,33.34,24.51,0,VERT
14311,30.38,40.83,33.51,0,ORANGE
14312,1.39,45.03,14.48,0,VERT
14313,89.35,9.79,65.48,1,ORANGE
14314,0.88,2.48,1.36,0,VERT
14315,0.65,43.28,13.44,0,VERT
14316,3.1,51.78,17.7,0,VERT
14317,0.67,64.36,19.78,0,VERT
14318,21.82,37.09,26.4,0,VERT
14319,99.58,25.35,77.31,1,ROUGE
14320,14.76,5.47,11.97,0,VERT
14321,12.21,6.1,10.38,0,VERT
14322,7.25,73.09,27.0,0,VERT
14323,7.46,45.47,18.86,0,VERT
14324,69.32,20.44,54.66,0,ORANGE
14325,11.42,60.66,26.19,1,VERT
14326,1.52,4.14,2.31,0,VERT
14327,0.28,23.7,7.31,0,VERT
14328,0.42,12.55,4.06,0,VERT
14329,0.04,21.42,6.45,0,VERT
14330,99.85,19.27,75.67,1,ROUGE
14331,0.67,60.09,18.49,0,VERT
14332,1.55,10.58,4.26,0,VERT
14333,6.13,6.08,6.11,0,VERT
14334,0.52,8.3,2.85,0,VERT
14335,0.08,66.96,20.14,0,VERT
14336,1.81,1.04,1.58,0,VERT
14337,85.21,48.89,74.31,1,ROUGE
14338,51.67,22.07,42.79,1,ORANGE
14339,3.51,27.92,10.83,0,VERT
14340,92.53,16.38,69.69,0,ORANGE
14341,0.15,6.55,2.07,0,VERT
14342,1.61,15.88,5.89,0,VERT
14343,2.83,11.12,5.32,0,VERT
14344,0.42,7.09,2.42,0,VERT
14345,99.8,27.34,78.06,1,ROUGE
14346,0.93,1.46,1.09,0,VERT
14347,1.94,23.59,8.43,0,VERT
14348,1.49,6.24,2.92,0,VERT
14349,99.83,18.23,75.35,1,ROUGE
14350,46.24,9.56,35.24,0,ORANGE
14351,99.22,4.35,70.76,1,ROUGE
14352,38.31,65.75,46.54,0,ORANGE
14353,0.17,24.07,7.34,0,VERT
14354,92.64,69.7,85.76,0,ROUGE
14355,1.65,3.02,2.06,0,VERT
14356,0.22,9.29,2.94,0,VERT
14357,26.61,3.97,19.82,0,VERT
14358,22.13,17.13,20.63,0,VERT
14359,6.65,7.88,7.02,0,VERT
14360,0.5,2.98,1.24,0,VERT
14361,99.71,71.71,91.31,1,ROUGE
14362,3.03,24.69,9.53,0,VERT
14363,99.91,5.5,71.59,1,ROUGE
14364,4.61,37.19,14.38,0,VERT
14365,7.13,37.29,16.18,0,VERT
14366,16.1,7.86,13.63,0,VERT
14367,0.55,6.73,2.4,0,VERT
14368,14.24,14.71,14.38,0,VERT
14369,99.76,55.69,86.54,1,ROUGE
14370,9.98,28.97,15.68,0,VERT
14371,16.27,2.96,12.28,0,VERT
14372,0.47,6.18,2.18,0,VERT
14373,1.28,40.27,12.98,0,VERT
14374,7.84,25.5,13.14,0,VERT
14375,1.42,2.81,1.84,0,VERT
14376,9.21,15.29,11.04,0,VERT
14377,51.85,18.32,41.79,0,ORANGE
14378,12.67,37.13,20.01,0,VERT
14379,0.46,0.81,0.56,0,VERT
14380,0.65,1.26,0.83,0,VERT
14381,64.22,32.22,54.62,1,ORANGE
14382,67.44,40.31,59.3,0,ORANGE
14383,29.0,69.94,41.28,0,ORANGE
14384,3.03,0.88,2.39,1,VERT
14385,99.71,0.08,69.82,1,ORANGE
14386,2.36,44.86,15.11,0,VERT
14387,2.83,15.8,6.72,0,VERT
14388,0.07,40.13,12.09,0,VERT
14389,0.5,1.88,0.92,0,VERT
14390,1.51,4.16,2.3,0,VERT
14391,0.21,35.47,10.79,0,VERT
14392,0.03,12.47,3.76,0,VERT
14393,6.01,28.18,12.66,0,VERT
14394,99.88,32.93,79.79,1,ROUGE
14395,0.32,54.37,16.54,0,VERT
14396,99.99,9.29,72.78,1,ROUGE
14397,10.62,18.18,12.89,0,VERT
14398,72.1,7.24,52.64,1,ORANGE
14399,0.79,32.49,10.3,0,VERT
14400,39.24,7.74,29.79,0,VERT
14401,2.43,67.12,21.84,0,VERT
14402,4.2,60.04,20.95,0,VERT
14403,70.75,28.74,58.15,0,ORANGE
14404,0.01,1.32,0.4,0,VERT
14405,1.29,34.06,11.12,0,VERT
14406,0.82,31.75,10.1,0,VERT
14407,47.27,23.13,40.03,0,ORANGE
14408,43.54,47.34,44.68,0,ORANGE
14409,10.31,28.53,15.78,0,VERT
14410,15.32,52.98,26.62,0,VERT
14411,99.98,46.64,83.98,1,ROUGE
14412,99.88,34.28,80.2,1,ROUGE
14413,2.29,27.37,9.82,0,VERT
14414,1.5,60.66,19.25,0,VERT
14415,99.96,46.34,83.87,1,ROUGE
14416,2.16,71.8,23.05,0,VERT
14417,10.0,3.66,8.1,0,VERT
14418,0.15,3.88,1.27,0,VERT
14419,2.82,43.37,14.99,0,VERT
14420,0.0,9.6,2.88,0,VERT
14421,9.2,3.68,7.54,0,VERT
14422,0.88,60.98,18.91,0,VERT
14423,99.81,60.18,87.92,1,ROUGE
14424,0.82,55.91,17.35,0,VERT
14425,0.6,49.16,15.17,0,VERT
14426,3.83,5.42,4.31,0,VERT
14427,99.7,60.11,87.82,1,ROUGE
14428,0.08,33.51,10.11,0,VERT
14429,99.96,22.16,76.62,1,ROUGE
14430,3.13,1.9,2.76,0,VERT
14431,2.04,9.58,4.3,0,VERT
14432,1.53,31.0,10.37,0,VERT
14433,0.79,0.29,0.64,0,VERT
14434,98.78,0.7,69.36,1,ORANGE
14435,3.07,4.03,3.36,0,VERT
14436,46.72,57.34,49.91,1,ORANGE
14437,13.43,4.47,10.74,0,VERT
14438,12.77,50.78,24.17,0,VERT
14439,3.24,14.26,6.55,0,VERT
14440,0.15,23.6,7.18,0,VERT
14441,99.72,33.38,79.82,1,ROUGE
14442,9.32,0.23,6.59,0,VERT
14443,99.65,4.3,71.04,1,ROUGE
14444,2.21,87.97,27.94,0,VERT
14445,77.58,2.55,55.07,0,ORANGE
14446,0.34,33.46,10.28,0,VERT
14447,0.9,17.06,5.75,0,VERT
14448,76.71,25.02,61.2,1,ORANGE
14449,98.9,4.62,70.62,1,ROUGE
14450,78.96,49.7,70.18,1,ROUGE
14451,0.42,46.47,14.24,0,VERT
14452,2.55,26.43,9.71,0,VERT
14453,0.25,26.45,8.11,0,VERT
14454,15.24,27.43,18.9,0,VERT
14455,9.05,39.32,18.13,0,VERT
14456,99.97,1.15,70.32,1,ROUGE
14457,27.56,7.37,21.5,0,VERT
14458,99.72,0.0,69.8,1,ORANGE
14459,16.14,63.72,30.41,0,ORANGE
14460,0.57,30.42,9.53,0,VERT
14461,61.56,6.29,44.98,0,ORANGE
14462,27.71,39.82,31.34,0,ORANGE
14463,0.06,4.39,1.36,0,VERT
14464,1.43,40.44,13.13,0,VERT
14465,4.36,27.44,11.28,0,VERT
14466,98.83,11.31,72.57,1,ROUGE
14467,47.36,51.13,48.49,0,ORANGE
14468,1.73,28.87,9.87,0,VERT
14469,6.57,34.54,14.96,0,VERT
14470,1.98,15.33,5.99,0,VERT
14471,10.58,16.7,12.42,0,VERT
14472,0.5,4.87,1.81,0,VERT
14473,1.99,3.64,2.49,0,VERT
14474,7.28,25.49,12.74,0,VERT
14475,99.89,51.51,85.37,1,ROUGE
14476,26.86,43.47,31.84,0,ORANGE
14477,2.55,18.63,7.38,0,VERT
14478,99.73,10.74,73.03,1,ROUGE
14479,4.15,5.06,4.42,0,VERT
14480,0.32,22.99,7.12,0,VERT
14481,15.85,22.07,17.72,0,VERT
14482,1.3,6.65,2.9,0,VERT
14483,70.39,21.14,55.61,0,ORANGE
14484,8.94,20.97,12.55,0,VERT
14485,8.04,4.39,6.95,0,VERT
14486,4.3,8.12,5.45,0,VERT
14487,9.12,82.22,31.05,0,ORANGE
14488,2.62,1.73,2.35,0,VERT
14489,16.52,33.82,21.71,0,VERT
14490,3.84,9.57,5.56,0,VERT
14491,0.68,23.03,7.39,0,VERT
14492,1.93,32.94,11.23,0,VERT
14493,99.97,49.08,84.7,1,ROUGE
14494,1.76,29.8,10.17,0,VERT
14495,2.86,3.13,2.94,0,VERT
14496,0.6,85.8,26.16,0,VERT
14497,20.23,18.94,19.84,0,VERT
14498,28.94,25.15,27.8,0,VERT
14499,10.78,3.73,8.67,0,VERT
14500,80.73,5.54,58.17,1,ORANGE
14501,0.71,26.92,8.57,0,VERT
14502,99.95,37.52,81.22,1,ROUGE
14503,70.23,4.91,50.64,0,ORANGE
14504,20.66,29.57,23.33,0,VERT
14505,0.54,26.04,8.19,0,VERT
14506,0.82,6.54,2.54,0,VERT
14507,15.88,75.56,33.78,0,ORANGE
14508,10.79,81.65,32.05,0,ORANGE
14509,2.71,45.93,15.68,0,VERT
14510,0.59,20.29,6.5,0,VERT
14511,99.9,6.77,71.96,1,ROUGE
14512,3.61,54.78,18.96,0,VERT
14513,0.7,26.05,8.31,0,VERT
14514,1.43,9.17,3.75,0,VERT
14515,99.94,56.07,86.78,1,ROUGE
14516,2.38,25.2,9.23,0,VERT
14517,99.91,6.93,72.02,1,ROUGE
14518,0.12,19.47,5.92,0,VERT
14519,4.18,8.47,5.47,0,VERT
14520,0.71,0.25,0.57,0,VERT
14521,0.16,34.19,10.37,0,VERT
14522,0.31,3.03,1.13,0,VERT
14523,0.75,1.25,0.9,0,VERT
14524,1.02,52.45,16.45,0,VERT
14525,1.04,7.91,3.1,0,VERT
14526,2.92,2.34,2.75,0,VERT
14527,8.24,16.64,10.76,0,VERT
14528,8.38,7.73,8.18,0,VERT
14529,0.39,16.85,5.33,0,VERT
14530,84.65,0.58,59.43,1,ORANGE
14531,0.58,0.66,0.61,0,VERT
14532,10.33,22.02,13.84,0,VERT
14533,0.62,37.13,11.57,0,VERT
14534,1.35,7.3,3.14,0,VERT
14535,3.32,6.83,4.37,0,VERT
14536,0.61,37.28,11.61,0,VERT
14537,0.19,21.34,6.53,0,VERT
14538,1.01,7.2,2.87,0,VERT
14539,10.84,60.23,25.66,0,VERT
14540,0.35,42.23,12.92,0,VERT
14541,60.12,13.94,46.27,1,ORANGE
14542,4.71,26.92,11.37,0,VERT
14543,38.25,5.47,28.42,0,VERT
14544,0.13,19.2,5.85,0,VERT
14545,0.09,18.03,5.47,0,VERT
14546,99.99,4.11,71.23,1,ROUGE
14547,3.64,4.12,3.78,0,VERT
14548,0.77,22.99,7.44,0,VERT
14549,0.0,1.6,0.48,0,VERT
14550,99.98,27.63,78.28,1,ROUGE
14551,1.96,0.5,1.52,0,VERT
14552,99.96,64.81,89.42,1,ROUGE
14553,3.59,27.36,10.72,0,VERT
14554,0.26,4.28,1.47,0,VERT
14555,8.03,6.54,7.58,0,VERT
14556,4.56,0.46,3.33,0,VERT
14557,2.61,15.12,6.36,0,VERT
14558,99.4,31.82,79.13,0,ROUGE
14559,16.41,32.73,21.31,0,VERT
14560,4.93,4.34,4.75,0,VERT
14561,0.31,4.16,1.47,0,VERT
14562,23.23,3.76,17.39,0,VERT
14563,0.21,17.96,5.53,0,VERT
14564,14.55,14.06,14.4,1,VERT
14565,0.8,8.78,3.2,0,VERT
14566,99.97,65.13,89.52,1,ROUGE
14567,25.93,48.47,32.69,0,ORANGE
14568,9.03,62.96,25.21,1,VERT
14569,0.32,35.06,10.74,0,VERT
14570,1.16,1.33,1.21,0,VERT
14571,2.27,37.8,12.93,0,VERT
14572,0.28,0.73,0.41,0,VERT
14573,1.93,25.7,9.06,0,VERT
14574,14.02,25.2,17.38,0,VERT
14575,6.5,7.04,6.66,0,VERT
14576,17.89,54.39,28.84,0,VERT
14577,65.39,62.37,64.48,1,ORANGE
14578,1.3,17.16,6.06,0,VERT
14579,85.14,46.8,73.64,1,ROUGE
14580,0.81,19.94,6.55,0,VERT
14581,8.17,44.63,19.11,0,VERT
14582,4.98,2.37,4.2,0,VERT
14583,10.35,12.77,11.08,0,VERT
14584,51.96,39.89,48.34,0,ORANGE
14585,99.54,20.58,75.85,1,ROUGE
14586,0.11,10.4,3.2,0,VERT
14587,99.98,5.55,71.65,1,ROUGE
14588,3.64,1.34,2.95,0,VERT
14589,0.54,9.01,3.08,0,VERT
14590,2.74,8.65,4.51,0,VERT
14591,99.87,52.39,85.62,1,ROUGE
14592,18.68,7.41,15.3,0,VERT
14593,11.54,27.36,16.29,0,VERT
14594,0.21,36.54,11.11,0,VERT
14595,89.31,5.55,64.18,1,ORANGE
14596,0.27,19.28,5.97,0,VERT
14597,99.86,0.44,70.04,1,ROUGE
14598,99.93,75.08,92.48,1,ROUGE
14599,94.41,6.13,67.93,1,ORANGE
14600,4.12,41.63,15.37,0,VERT
14601,99.89,71.67,91.42,1,ROUGE
14602,17.57,6.8,14.34,0,VERT
14603,1.7,72.54,22.95,0,VERT
14604,99.9,56.94,87.01,1,ROUGE
14605,91.25,4.51,65.23,1,ORANGE
14606,99.73,29.83,78.76,1,ROUGE
14607,99.98,55.16,86.54,1,ROUGE
14608,99.73,0.15,69.85,1,ORANGE
14609,2.73,10.18,4.97,0,VERT
14610,14.04,19.89,15.8,0,VERT
14611,2.55,31.91,11.36,0,VERT
14612,26.33,2.48,19.17,0,VERT
14613,0.24,50.99,15.46,0,VERT
14614,10.59,23.73,14.53,0,VERT
14615,2.74,48.65,16.51,0,VERT
14616,31.18,8.36,24.33,0,VERT
14617,11.87,34.1,18.54,0,VERT
14618,0.14,13.74,4.22,0,VERT
14619,10.45,27.9,15.68,0,VERT
14620,6.24,5.43,6.0,0,VERT
14621,0.02,22.07,6.64,0,VERT
14622,1.96,0.53,1.53,0,VERT
14623,23.71,55.16,33.15,0,ORANGE
14624,1.6,2.13,1.76,0,VERT
14625,14.7,3.99,11.49,0,VERT
14626,99.88,27.82,78.26,1,ROUGE
14627,6.77,7.93,7.12,0,VERT
14628,2.19,10.13,4.57,0,VERT
14629,15.56,7.12,13.03,0,VERT
14630,11.41,1.21,8.35,0,VERT
14631,2.82,24.92,9.45,0,VERT
14632,4.52,29.24,11.94,0,VERT
14633,6.28,22.57,11.17,0,VERT
14634,0.08,2.78,0.89,0,VERT
14635,21.7,27.74,23.51,0,VERT
14636,21.24,31.25,24.24,0,VERT
14637,0.53,18.08,5.79,0,VERT
14638,1.34,15.74,5.66,0,VERT
14639,61.22,7.44,45.09,0,ORANGE
14640,0.86,19.12,6.34,0,VERT
14641,2.02,14.99,5.91,0,VERT
14642,19.21,4.49,14.79,0,VERT
14643,1.23,35.9,11.63,0,VERT
14644,0.65,7.94,2.84,0,VERT
14645,20.5,30.23,23.42,0,VERT
14646,6.04,20.78,10.46,0,VERT
14647,6.02,51.84,19.77,0,VERT
14648,0.22,22.17,6.81,0,VERT
14649,99.97,16.91,75.05,1,ROUGE
14650,18.36,7.94,15.23,0,VERT
14651,5.85,8.26,6.57,0,VERT
14652,0.1,34.18,10.32,0,VERT
14653,18.92,19.08,18.97,0,VERT
14654,3.68,10.32,5.67,0,VERT
14655,1.22,34.0,11.05,0,VERT
14656,26.31,36.07,29.24,1,VERT
14657,10.43,1.68,7.81,0,VERT
14658,1.21,3.95,2.03,0,VERT
14659,8.57,9.48,8.84,0,VERT
14660,0.48,6.16,2.19,0,VERT
14661,21.05,19.96,20.72,0,VERT
14662,99.93,24.58,77.32,1,ROUGE
14663,4.81,41.81,15.91,0,VERT
14664,1.74,0.0,1.22,0,VERT
